                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     17,                 1.9416,                 1.8864,                  2.695,                 0.7412,                0.36842,                0.47361,                0.25951,                 2.0643,                 1.7668,                 2.7487,              0.0019144,              0.0019144,              0.0019144
                     18,                 1.8358,                 1.7911,                 2.5811,                0.57395,                0.26316,                0.36049,                0.21128,                 2.0108,                 2.2708,                 2.7929,              0.0019036,              0.0019036,              0.0019036
                     19,                 1.9026,                 1.9326,                 2.6199,                 0.5223,                0.42105,                0.42789,                0.23471,                  1.975,                 2.5418,                 2.6291,              0.0018921,              0.0018921,              0.0018921
                     20,                 1.8944,                 1.8353,                 2.5313,                0.53511,                0.63158,                 0.5399,                0.28791,                 2.0043,                 1.9216,                 2.6116,                0.00188,                0.00188,                0.00188
                     21,                 1.7704,                 1.7457,                 2.4752,                0.65037,                0.29521,                0.44163,                0.26538,                 1.9922,                 1.8197,                 2.7626,              0.0018674,              0.0018674,              0.0018674
                     22,                 1.8387,                  1.658,                 2.5372,                0.66826,                0.42105,                 0.4801,                0.27212,                  1.751,                 2.2208,                 2.5377,              0.0018541,              0.0018541,              0.0018541
                     23,                 1.8718,                 1.7698,                 2.5195,                0.72345,                0.47368,                0.53123,                0.32659,                 1.7171,                 1.7804,                 2.5574,              0.0018403,              0.0018403,              0.0018403
                     24,                 1.7164,                 1.5968,                 2.3906,                0.73983,                0.52632,                0.59686,                0.38196,                 1.6877,                 2.0305,                 2.4389,              0.0018259,              0.0018259,              0.0018259
                     25,                 1.6586,                 1.7021,                 2.2908,                      1,                0.41695,                0.63108,                0.38737,                 1.5705,                 1.4425,                 2.3379,              0.0018109,              0.0018109,              0.0018109
                     26,                 1.6084,                 1.6581,                 2.3914,                0.61347,                0.63158,                0.68878,                0.36615,                  1.712,                 1.5277,                 2.4849,              0.0017954,              0.0017954,              0.0017954
                     27,                 1.7298,                 1.7995,                 2.4141,                0.46977,                0.73684,                0.58974,                0.34499,                 1.6206,                 1.4689,                 2.3719,              0.0017794,              0.0017794,              0.0017794
                     28,                 1.6511,                 1.4721,                 2.2566,                0.53635,                0.63158,                0.58806,                 0.3399,                 1.7083,                 1.5484,                 2.3944,              0.0017628,              0.0017628,              0.0017628
                     29,                 1.5414,                 1.5959,                 2.2099,                0.69797,                0.47368,                0.57067,                   0.35,                 1.6679,                 1.6058,                 2.3699,              0.0017457,              0.0017457,              0.0017457
                     30,                 1.5493,                 1.4498,                 2.1889,                 0.7821,                0.47368,                0.57869,                0.32601,                 1.6599,                 1.6374,                 2.5067,              0.0017281,              0.0017281,              0.0017281
                     31,                 1.5561,                 1.4089,                 2.2785,                0.67686,                0.55206,                0.58572,                0.37098,                  1.588,                  1.709,                 2.4536,                0.00171,                0.00171,                0.00171
                     32,                 1.6397,                 1.4857,                 2.2661,                0.85436,                0.47368,                0.60908,                0.38697,                 1.5949,                 1.4187,                  2.367,              0.0016915,              0.0016915,              0.0016915
                     33,                 1.5378,                 1.4222,                 2.2064,                0.65962,                0.61265,                0.63941,                0.34888,                 1.8295,                 1.8876,                 2.3822,              0.0016724,              0.0016724,              0.0016724
                     34,                 1.4192,                 1.5878,                 2.0991,                0.63129,                0.68421,                0.70497,                0.40499,                 1.7231,                  1.458,                 2.3756,               0.001653,               0.001653,               0.001653
                     35,                 1.5075,                 1.4949,                 2.1814,                0.72732,                0.57895,                0.60051,                 0.3882,                 1.6322,                 1.7081,                 2.2797,               0.001633,               0.001633,               0.001633
                     36,                 1.4685,                 1.3698,                 2.1265,                0.60181,                0.63657,                0.68719,                0.48168,                 1.3916,                 1.6291,                 2.2104,              0.0016127,              0.0016127,              0.0016127
                     37,                 1.3968,                 1.3857,                 2.0099,                0.74727,                0.52632,                0.63479,                0.44015,                 1.5143,                 1.5702,                 2.2117,              0.0015919,              0.0015919,              0.0015919
                     38,                 1.4295,                 1.3442,                 2.0921,                 0.7146,                0.68421,                0.68518,                0.45813,                 1.5057,                 1.3852,                 2.1683,              0.0015707,              0.0015707,              0.0015707
                     39,                  1.388,                 1.2544,                 2.0445,                0.76312,                0.57895,                0.65846,                0.47898,                 1.4981,                 1.6276,                 2.3085,              0.0015492,              0.0015492,              0.0015492
                     40,                 1.4416,                 1.2361,                 2.1254,                0.96505,                0.47368,                0.66349,                 0.4468,                 1.5802,                 1.7704,                 2.2543,              0.0015273,              0.0015273,              0.0015273
                     41,                 1.3398,                 1.3032,                 2.0198,                 0.9037,                0.63158,                0.71924,                0.49408,                 1.4827,                 1.6365,                 2.1789,               0.001505,               0.001505,               0.001505
                     42,                 1.4067,                 1.2019,                 1.9485,                0.78091,                0.63158,                 0.6651,                 0.4703,                 1.5254,                 1.4256,                 2.1789,              0.0014824,              0.0014824,              0.0014824
                     43,                 1.3803,                 1.2076,                 1.9239,                0.85627,                 0.6274,                0.69606,                0.50531,                  1.357,                 1.4605,                  2.077,              0.0014595,              0.0014595,              0.0014595
                     44,                 1.3461,                 1.1418,                  2.015,                      1,                0.52327,                 0.6896,                0.47623,                 1.4619,                 1.3628,                 2.1151,              0.0014362,              0.0014362,              0.0014362
                     45,                  1.384,                 1.2533,                 1.9565,                 0.7136,                0.52467,                0.49838,                0.33255,                 1.6968,                 1.9087,                 2.3213,              0.0014127,              0.0014127,              0.0014127
                     46,                 1.3669,                  1.244,                 1.9846,                0.63512,                0.68421,                0.66298,                0.46039,                  1.558,                 1.4188,                  2.268,              0.0013889,              0.0013889,              0.0013889
                     47,                 1.3378,                 1.1873,                 1.9798,                0.73469,                0.58324,                0.68769,                0.47931,                 1.4243,                  1.296,                 2.1026,              0.0013648,              0.0013648,              0.0013648
                     48,                 1.2597,                 1.0782,                 1.9106,                0.92242,                0.62621,                0.72207,                0.51402,                 1.3976,                 1.3193,                 2.0965,              0.0013405,              0.0013405,              0.0013405
                     49,                 1.2608,                 1.0947,                 1.8853,                0.97796,                0.68421,                0.72769,                0.45039,                 1.5999,                 1.6521,                 2.2766,              0.0013159,              0.0013159,              0.0013159
                     50,                 1.2398,                 1.0158,                 1.8843,                      1,                0.61843,                0.73211,                0.53034,                 1.3694,                 1.2604,                  2.121,              0.0012912,              0.0012912,              0.0012912
                     51,                 1.2976,                  1.068,                 1.9015,                0.90723,                0.68421,                0.72085,                0.51295,                 1.3239,                    1.3,                 2.0144,              0.0012662,              0.0012662,              0.0012662
                     52,                 1.2466,                 1.0214,                  1.915,                0.84701,                0.63158,                0.71194,                0.48324,                 1.4284,                 1.4046,                 2.0313,              0.0012411,              0.0012411,              0.0012411
                     53,                 1.3129,                 1.0679,                 1.8529,                0.85055,                0.68421,                0.68523,                 0.4854,                 1.3616,                 1.3929,                 1.9931,              0.0012158,              0.0012158,              0.0012158
                     54,                 1.2518,                0.98314,                 1.8437,                0.97471,                0.57895,                0.71506,                 0.5026,                 1.3587,                 1.3261,                 2.0755,              0.0011904,              0.0011904,              0.0011904
                     55,                 1.2656,                0.99693,                 1.8837,                0.77615,                0.73031,                0.72844,                0.51861,                 1.3541,                  1.327,                 2.0701,              0.0011649,              0.0011649,              0.0011649
                     56,                 1.1708,                0.99549,                 1.7922,                      1,                0.67121,                0.76434,                0.56079,                 1.3923,                 1.2736,                 1.9995,              0.0011392,              0.0011392,              0.0011392
                     57,                 1.1955,                 1.0281,                  1.819,                0.84564,                0.57686,                0.65103,                0.46762,                 1.5156,                 1.5498,                 2.1766,              0.0011135,              0.0011135,              0.0011135
                     58,                 1.3155,                0.99854,                 1.9409,                0.93881,                0.52632,                0.69779,                0.48208,                 1.3921,                 1.3693,                 2.1283,              0.0010877,              0.0010877,              0.0010877
                     59,                 1.2299,                 1.0493,                 1.8795,                0.80269,                0.73684,                0.73485,                0.52448,                 1.4142,                 1.4508,                  2.034,              0.0010618,              0.0010618,              0.0010618
                     60,                 1.2263,                0.99638,                 1.8497,                0.71632,                0.73684,                0.74011,                0.50799,                 1.3443,                 1.3253,                 2.0056,              0.0010359,              0.0010359,              0.0010359
                     61,                 1.1961,                 1.1032,                  1.833,                0.87039,                0.70771,                0.80351,                0.55028,                 1.3436,                 1.2158,                 1.9958,                0.00101,                0.00101,                0.00101
                     62,                 1.2039,                0.94965,                 1.8126,                0.67917,                0.73684,                0.73131,                 0.5153,                 1.4452,                 1.2472,                 2.0325,             0.00098408,             0.00098408,             0.00098408
                     63,                 1.1011,                0.93162,                 1.7344,                0.82645,                 0.7525,                0.81107,                0.57583,                 1.2786,                 1.0898,                 1.9094,             0.00095819,             0.00095819,             0.00095819
                     64,                 1.1211,                0.94981,                 1.7605,                0.85657,                0.68421,                0.77869,                0.51274,                 1.3369,                 1.2105,                 2.0248,             0.00093233,             0.00093233,             0.00093233
                     65,                 1.0695,                0.96059,                 1.7055,                0.98118,                0.63158,                0.76291,                0.51567,                 1.3058,                  1.169,                 1.9751,             0.00090652,             0.00090652,             0.00090652
                     66,                 1.0558,                0.88085,                 1.7081,                0.92728,                0.67181,                0.79365,                0.55504,                 1.3255,                 1.1522,                 1.9678,             0.00088078,             0.00088078,             0.00088078
                     67,                  1.061,                0.84294,                 1.7042,                0.86307,                0.73684,                0.79917,                0.55146,                 1.2804,                 1.1931,                 1.9425,             0.00085513,             0.00085513,             0.00085513
                     68,                 1.1148,                0.83667,                 1.6945,                 0.9005,                0.73684,                0.79076,                0.56568,                 1.3258,                 1.1635,                 1.9383,             0.00082959,             0.00082959,             0.00082959
                     69,                 1.0467,                0.82962,                 1.6445,                0.90284,                0.68421,                0.77045,                0.56222,                 1.3515,                 1.0985,                 2.0066,             0.00080417,             0.00080417,             0.00080417
                     70,                 1.1664,                0.93845,                 1.7398,                0.86442,                 0.6718,                0.77701,                0.57542,                 1.2685,                  1.267,                 1.9212,             0.00077889,             0.00077889,             0.00077889
                     71,                 1.0268,                0.84793,                 1.6732,                0.97848,                0.68421,                 0.8239,                0.62911,                 1.2561,                 1.3393,                 1.8872,             0.00075377,             0.00075377,             0.00075377
                     72,                 1.0799,                0.85137,                 1.7406,                 0.9666,                0.73684,                0.83197,                0.61214,                 1.1617,                 1.2078,                 1.8608,             0.00072882,             0.00072882,             0.00072882
                     73,                  1.035,                0.80779,                 1.6812,                0.82778,                0.75967,                0.79184,                0.59909,                 1.1195,                  1.144,                 1.8124,             0.00070407,             0.00070407,             0.00070407
                     74,                0.98144,                0.81823,                 1.6053,                 0.9943,                0.68421,                0.78738,                0.59374,                 1.1139,                 1.1339,                 1.7975,             0.00067953,             0.00067953,             0.00067953
                     75,                 1.0312,                 0.8875,                 1.6409,                0.82224,                0.78947,                0.79534,                0.59528,                 1.1849,                 1.1474,                 1.8397,             0.00065522,             0.00065522,             0.00065522
                     76,                0.98056,                0.76131,                 1.5453,                0.91362,                0.68421,                 0.8032,                0.61096,                 1.2762,                 1.2278,                 1.9019,             0.00063114,             0.00063114,             0.00063114
                     77,                 1.0229,                0.78813,                 1.6467,                0.90769,                0.73684,                0.80359,                0.58046,                 1.2713,                 1.1264,                 1.8296,             0.00060733,             0.00060733,             0.00060733
                     78,                 1.0359,                0.74706,                 1.6616,                 0.9329,                0.73207,                0.79164,                0.57614,                 1.2437,                  1.094,                 1.8093,             0.00058379,             0.00058379,             0.00058379
                     79,                 1.0002,                0.77489,                 1.6614,                0.86288,                0.73684,                0.80263,                0.59846,                 1.2249,                 1.2506,                 1.8584,             0.00056055,             0.00056055,             0.00056055
                     80,                 1.0013,                0.71865,                 1.6052,                   0.86,                0.73684,                0.80354,                0.58942,                 1.2453,                 1.2819,                 1.9116,             0.00053761,             0.00053761,             0.00053761
                     81,                0.95618,                0.70848,                 1.5922,                0.85976,                0.73684,                0.79817,                0.57213,                 1.2702,                 1.2147,                 1.8902,               0.000515,               0.000515,               0.000515
                     82,                0.89513,                0.68889,                 1.5238,                0.99427,                0.68421,                0.79801,                0.57671,                 1.1789,                 1.1672,                 1.8306,             0.00049273,             0.00049273,             0.00049273
                     83,                0.91899,                0.64156,                 1.5338,                0.83187,                0.78161,                0.80128,                0.61459,                 1.1344,                  1.182,                 1.7948,             0.00047081,             0.00047081,             0.00047081
                     84,                0.92619,                 0.7342,                 1.5353,                      1,                0.67931,                0.78933,                0.60508,                 1.1624,                 1.1786,                 1.7997,             0.00044926,             0.00044926,             0.00044926
                     85,                 0.8993,                0.67645,                 1.5378,                0.93071,                0.70782,                0.80603,                0.60756,                 1.1692,                  1.283,                 1.7777,             0.00042809,             0.00042809,             0.00042809
                     86,                0.87734,                0.67757,                 1.4813,                0.94735,                0.73684,                0.81868,                0.60703,                 1.2476,                 1.1895,                 1.8391,             0.00040733,             0.00040733,             0.00040733
                     87,                  0.881,                0.67394,                 1.5455,                0.88748,                0.78947,                0.82016,                0.61017,                 1.2244,                 1.0679,                 1.8186,             0.00038697,             0.00038697,             0.00038697
                     88,                0.83302,                0.66837,                 1.4898,                      1,                0.72281,                0.82421,                0.60209,                 1.2458,                  1.031,                 1.8852,             0.00036705,             0.00036705,             0.00036705
                     89,                0.89971,                 0.7237,                 1.5561,                0.99176,                0.73684,                0.82013,                 0.6103,                 1.2378,                 1.0267,                 1.8956,             0.00034756,             0.00034756,             0.00034756
                     90,                0.89368,                0.66804,                 1.4873,                0.87866,                0.73684,                0.81737,                0.61728,                 1.2716,                 1.0869,                 1.9181,             0.00032853,             0.00032853,             0.00032853
                     91,                0.89601,                0.66855,                 1.4697,                0.86021,                0.73684,                0.80754,                0.61455,                 1.2955,                 1.0859,                 1.9264,             0.00030996,             0.00030996,             0.00030996
                     92,                0.84593,                 0.6288,                 1.4609,                0.87486,                0.73597,                 0.8038,                0.59613,                 1.3095,                 1.0832,                 1.9249,             0.00029188,             0.00029188,             0.00029188
                     93,                0.82795,                0.63209,                 1.4663,                0.81955,                0.73684,                0.79345,                 0.5862,                 1.2893,                 1.1107,                 1.8912,             0.00027429,             0.00027429,             0.00027429
                     94,                0.93061,                0.68974,                 1.5116,                0.92305,                0.68421,                0.79186,                0.59121,                 1.2629,                 1.1256,                 1.8734,              0.0002572,              0.0002572,              0.0002572
                     95,                0.83578,                0.60846,                 1.4906,                0.86817,                0.73684,                0.78905,                0.60166,                  1.236,                 1.2016,                 1.8576,             0.00024063,             0.00024063,             0.00024063
                     96,                 0.8182,                0.60412,                 1.4426,                 0.9275,                0.73684,                0.78912,                0.60613,                 1.2403,                 1.1819,                 1.8967,             0.00022458,             0.00022458,             0.00022458
                     97,                0.88732,                0.62303,                 1.5377,                0.93279,                0.73084,                0.78855,                0.59341,                 1.2012,                 1.1317,                  1.886,             0.00020907,             0.00020907,             0.00020907
                     98,                0.78925,                0.57252,                 1.4287,                0.87429,                0.73233,                0.79257,                0.58218,                 1.1912,                 1.1262,                 1.8512,             0.00019412,             0.00019412,             0.00019412
                     99,                0.79824,                0.60646,                 1.4741,                 0.8745,                0.73368,                 0.7915,                0.58874,                 1.1897,                 1.1409,                 1.8355,             0.00017972,             0.00017972,             0.00017972
                    100,                0.85092,                0.56975,                 1.4738,                0.87622,                0.74557,                0.81624,                 0.6247,                 1.1972,                 1.1056,                 1.8769,             0.00016589,             0.00016589,             0.00016589
                    101,                0.76654,                 0.5691,                 1.4244,                0.93746,                0.78893,                0.81924,                 0.6194,                 1.2181,                 1.1263,                 1.8998,             0.00015263,             0.00015263,             0.00015263
                    102,                0.84273,                0.65453,                 1.5063,                0.93518,                0.78947,                0.81985,                0.62267,                 1.1809,                  1.048,                 1.8561,             0.00013997,             0.00013997,             0.00013997
                    103,                0.75335,                0.57707,                 1.3723,                 0.9329,                0.73203,                0.81156,                0.61781,                 1.1768,                 1.0541,                 1.8123,              0.0001279,              0.0001279,              0.0001279
                    104,                0.75322,                0.54866,                 1.4065,                0.99012,                0.68421,                0.81312,                0.62664,                 1.1942,                 1.0958,                 1.7997,             0.00011644,             0.00011644,             0.00011644
                    105,                0.80228,                0.65456,                 1.4289,                0.93315,                0.73481,                0.81404,                 0.6271,                 1.2003,                 1.1158,                 1.8087,             0.00010559,             0.00010559,             0.00010559
                    106,                0.77302,                0.59807,                 1.4012,                0.91512,                0.78947,                0.81877,                0.64027,                 1.2077,                 1.1187,                 1.8173,             9.5359e-05,             9.5359e-05,             9.5359e-05
                    107,                0.77169,                0.60328,                  1.441,                 0.9025,                0.78947,                0.81182,                0.64483,                 1.1968,                  1.084,                 1.8116,             8.5755e-05,             8.5755e-05,             8.5755e-05
                    108,                0.73273,                0.60118,                 1.3962,                0.93644,                0.77614,                 0.8135,                0.63335,                 1.2054,                 1.0797,                 1.8282,             7.6785e-05,             7.6785e-05,             7.6785e-05
                    109,                0.79783,                0.58108,                 1.4289,                0.93326,                0.78947,                0.81429,                0.63422,                 1.2028,                 1.0846,                 1.8286,             6.8454e-05,             6.8454e-05,             6.8454e-05
                    110,                0.77664,                0.56757,                   1.43,                0.93676,                0.78014,                0.81617,                0.63447,                 1.1935,                 1.0476,                 1.8229,             6.0768e-05,             6.0768e-05,             6.0768e-05
                    111,                0.73694,                0.57274,                 1.3549,                0.87861,                0.76271,                0.81524,                 0.6283,                 1.1761,                 1.0523,                  1.809,             5.3733e-05,             5.3733e-05,             5.3733e-05
                    112,                0.74067,                0.54829,                  1.347,                0.87573,                0.78947,                0.81424,                0.62963,                 1.1676,                 1.0608,                 1.8002,             4.7354e-05,             4.7354e-05,             4.7354e-05
                    113,                0.76655,                0.54655,                 1.4258,                0.86018,                0.78947,                0.81293,                0.62447,                 1.1641,                 1.0469,                 1.8009,             4.1634e-05,             4.1634e-05,             4.1634e-05
                    114,                 0.7313,                 0.5554,                  1.393,                0.85207,                0.78947,                0.81328,                0.63331,                 1.1526,                  1.039,                 1.7985,             3.6578e-05,             3.6578e-05,             3.6578e-05
                    115,                0.72554,                0.58562,                 1.3419,                0.83502,                0.78947,                0.81199,                0.63875,                 1.1692,                 1.0591,                 1.8144,             3.2189e-05,             3.2189e-05,             3.2189e-05
                    116,                0.74013,                 0.5336,                  1.375,                0.83151,                0.78947,                0.81298,                0.63957,                  1.188,                 1.0422,                 1.8304,              2.847e-05,              2.847e-05,              2.847e-05
                    117,                0.78184,                0.60105,                 1.4173,                0.99039,                0.68421,                0.80986,                0.64142,                 1.1806,                 1.0389,                 1.8333,             2.5423e-05,             2.5423e-05,             2.5423e-05
                    118,                0.73151,                0.52711,                 1.3908,                0.88215,                0.78804,                0.81112,                0.63124,                 1.1807,                 1.0143,                 1.8351,             2.3052e-05,             2.3052e-05,             2.3052e-05
                    119,                0.75453,                0.55496,                 1.3738,                0.98067,                0.68421,                0.80693,                0.63505,                 1.1716,                 1.0093,                 1.8351,             2.1357e-05,             2.1357e-05,             2.1357e-05
                    120,                 0.7784,                0.56519,                 1.4005,                0.98182,                0.68421,                0.80704,                0.63909,                 1.1782,                 1.0348,                 1.8439,             2.0339e-05,             2.0339e-05,             2.0339e-05
