                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     15,                  1.212,                 1.6598,                 1.6335,                0.77256,                0.53693,                0.59811,                0.31873,                 1.9411,                 1.8692,                  2.964,              0.0019628,              0.0019628,              0.0019628
                     16,                 1.2468,                 1.5673,                 1.6167,                0.88513,                0.40682,                0.54443,                0.27611,                  2.027,                 2.1014,                 3.2192,              0.0019574,              0.0019574,              0.0019574
                     17,                 1.2462,                 1.6757,                 1.6226,                0.66719,                0.52632,                0.60204,                0.31347,                 2.1819,                  2.094,                 3.0336,              0.0019515,              0.0019515,              0.0019515
                     18,                 1.2049,                 1.5712,                   1.58,                0.52817,                0.52632,                0.57016,                0.31642,                 2.2408,                 1.8599,                 3.2258,              0.0019454,              0.0019454,              0.0019454
                     19,                  1.214,                 1.5204,                 1.6017,                0.74532,                0.52632,                0.52071,                0.28038,                 2.0242,                 2.2475,                 3.0804,              0.0019388,              0.0019388,              0.0019388
                     20,                 1.2015,                 1.5494,                  1.543,                0.71318,                0.52632,                 0.5808,                 0.3077,                 2.4687,                 2.1263,                 3.3956,              0.0019319,              0.0019319,              0.0019319
                     21,                 1.1661,                 1.4652,                 1.5293,                0.57455,                0.63158,                0.61846,                0.31282,                 2.0097,                 2.0051,                 3.1334,              0.0019246,              0.0019246,              0.0019246
                     22,                 1.1972,                 1.4913,                 1.5429,                 0.5982,                0.52632,                  0.569,                0.28324,                 2.1846,                 2.1448,                 3.0792,               0.001917,               0.001917,               0.001917
                     23,                 1.1848,                 1.5416,                 1.4822,                0.64444,                0.57271,                0.59595,                 0.3216,                 2.0071,                  2.049,                 2.9394,              0.0019091,              0.0019091,              0.0019091
                     24,                  1.226,                 1.4736,                 1.5375,                0.65902,                0.63158,                0.62542,                0.30822,                 1.9981,                 1.9214,                 2.7783,              0.0019008,              0.0019008,              0.0019008
                     25,                 1.1708,                 1.4319,                 1.5298,                0.74732,                0.57895,                0.63402,                  0.305,                 1.9569,                 2.0063,                 2.7146,              0.0018921,              0.0018921,              0.0018921
                     26,                 1.1398,                  1.365,                 1.4853,                0.64801,                0.48508,                 0.5532,                0.28686,                 2.2823,                  1.885,                  2.974,              0.0018831,              0.0018831,              0.0018831
                     27,                 1.1205,                 1.3462,                 1.5035,                0.74013,                0.60042,                 0.6378,                0.34851,                  2.178,                 1.9557,                 2.9456,              0.0018738,              0.0018738,              0.0018738
                     28,                 1.1454,                 1.3192,                 1.4844,                0.41499,                0.52632,                0.52012,                0.27548,                 2.0714,                 1.6665,                 3.0458,              0.0018641,              0.0018641,              0.0018641
                     29,                 1.1635,                 1.3132,                 1.4693,                0.77432,                0.47368,                0.58593,                0.33931,                 2.1986,                 1.8839,                 2.9901,              0.0018541,              0.0018541,              0.0018541
                     30,                 1.1552,                 1.2643,                 1.5187,                0.64415,                0.63158,                0.62782,                0.31851,                 2.2363,                 1.6251,                  2.847,              0.0018438,              0.0018438,              0.0018438
                     31,                 1.1529,                  1.157,                 1.4808,                0.90766,                0.57895,                 0.6638,                0.38328,                 2.0143,                 1.8717,                 3.0275,              0.0018332,              0.0018332,              0.0018332
                     32,                 1.0643,                 1.2238,                 1.4771,                0.64685,                0.52632,                0.62532,                0.35977,                 2.2433,                  1.913,                 2.9704,              0.0018222,              0.0018222,              0.0018222
                     33,                 1.0846,                 1.1641,                  1.429,                0.75138,                0.57895,                0.62713,                0.33347,                  1.989,                  1.745,                 2.7867,              0.0018109,              0.0018109,              0.0018109
                     34,                 1.0989,                 1.2499,                 1.4057,                0.79028,                0.63158,                0.67827,                0.38701,                 2.0087,                 1.8579,                 2.8114,              0.0017993,              0.0017993,              0.0017993
                     35,                 1.1289,                 1.1734,                 1.4161,                0.90086,                0.47867,                 0.6979,                0.35599,                 2.0749,                 1.8724,                 2.8486,              0.0017875,              0.0017875,              0.0017875
                     36,                 1.1286,                 1.2377,                 1.4623,                0.82564,                0.47368,                0.64028,                  0.341,                 2.0698,                 1.8648,                 2.9434,              0.0017753,              0.0017753,              0.0017753
                     37,                 1.0694,                 1.1196,                 1.4453,                 0.8143,                0.68421,                0.70793,                0.34999,                 2.1644,                 1.7012,                 2.9304,              0.0017628,              0.0017628,              0.0017628
                     38,                 1.0829,                 1.1385,                 1.4133,                0.79806,                0.52632,                0.62107,                0.32046,                 1.9222,                 1.9762,                 2.7553,                0.00175,                0.00175,                0.00175
                     39,                  1.074,                 1.0562,                 1.4797,                0.84266,                0.57895,                0.69165,                0.35272,                 1.9231,                 1.6707,                 2.8035,               0.001737,               0.001737,               0.001737
                     40,                 1.0924,                 1.1187,                 1.4337,                0.62511,                0.70264,                0.65076,                 0.3484,                 2.0244,                 1.7262,                 3.1333,              0.0017236,              0.0017236,              0.0017236
                     41,                 1.0543,                 1.2067,                 1.4378,                0.68265,                 0.5667,                0.61207,                0.35095,                 2.1442,                 1.9982,                 2.9222,                0.00171,                0.00171,                0.00171
                     42,                 1.0253,                 1.0445,                 1.4384,                0.66254,                0.63158,                0.66089,                0.40284,                 1.8291,                 1.6776,                 2.6268,              0.0016962,              0.0016962,              0.0016962
                     43,                0.99365,                0.96144,                   1.34,                0.82446,                0.57895,                0.70858,                 0.4091,                 1.8919,                 1.6698,                 2.7873,               0.001682,               0.001682,               0.001682
                     44,                 1.0333,                0.98343,                 1.4241,                0.90735,                0.51625,                0.62952,                0.37484,                  1.975,                 1.9099,                 2.7932,              0.0016676,              0.0016676,              0.0016676
                     45,                 1.0485,                 1.0289,                 1.4045,                0.97024,                0.57895,                0.73087,                0.42085,                  2.065,                 1.5603,                 3.0025,               0.001653,               0.001653,               0.001653
                     46,                 1.0608,                 1.0985,                 1.4172,                0.79859,                0.63158,                0.70089,                0.40042,                 2.0519,                 1.5561,                 2.8529,               0.001638,               0.001638,               0.001638
                     47,                 1.0461,                0.98761,                 1.4329,                0.89519,                0.68421,                0.74393,                0.43601,                 1.9928,                 1.4785,                 2.7865,              0.0016229,              0.0016229,              0.0016229
                     48,                 1.0043,                0.89179,                 1.3778,                0.77483,                0.72497,                0.68728,                0.39796,                 1.9389,                 1.5706,                 2.9615,              0.0016075,              0.0016075,              0.0016075
                     49,                 1.0367,                0.90672,                 1.3463,                0.97717,                0.57895,                0.71025,                0.44362,                 1.8135,                 1.8415,                 2.9027,              0.0015919,              0.0015919,              0.0015919
                     50,                0.99867,                0.86034,                  1.406,                0.79372,                0.68421,                0.73719,                 0.4211,                 1.8986,                 1.4195,                  2.883,              0.0015761,              0.0015761,              0.0015761
                     51,                0.99466,                0.93357,                 1.4312,                0.86515,                0.68421,                0.73122,                 0.4245,                 1.9386,                 1.3939,                 2.8283,                0.00156,                0.00156,                0.00156
                     52,                0.93261,                 0.9881,                 1.3243,                0.83886,                0.63158,                 0.7072,                0.40196,                 1.9208,                 1.7216,                 3.0214,              0.0015437,              0.0015437,              0.0015437
                     53,                0.97518,                0.84554,                 1.3285,                0.84917,                0.63158,                0.69279,                0.39375,                 2.0183,                 1.4513,                 2.9933,              0.0015273,              0.0015273,              0.0015273
                     54,                0.97174,                 0.8337,                 1.3881,                0.92249,                0.63158,                 0.7447,                0.45576,                 1.9729,                 1.3258,                 2.8771,              0.0015106,              0.0015106,              0.0015106
                     55,                 1.0157,                0.88953,                 1.3437,                0.82549,                0.68421,                0.71344,                0.51228,                 1.9095,                 1.4886,                 2.6904,              0.0014937,              0.0014937,              0.0014937
                     56,                 0.9781,                0.85989,                 1.3354,                0.82158,                0.57895,                0.66311,                0.40859,                 1.7649,                 1.6044,                 2.7774,              0.0014767,              0.0014767,              0.0014767
                     57,                0.95823,                0.84807,                 1.3237,                0.91659,                0.57845,                0.66418,                0.43099,                 1.8421,                 1.7047,                 2.7084,              0.0014595,              0.0014595,              0.0014595
                     58,                0.93494,                0.85631,                 1.2873,                0.86519,                0.67606,                0.72863,                0.42205,                 1.8799,                 1.7213,                 2.7401,               0.001442,               0.001442,               0.001442
                     59,                0.99025,                0.79417,                 1.3104,                      1,                0.61759,                0.73392,                0.49195,                 1.9589,                 1.4686,                 2.9362,              0.0014245,              0.0014245,              0.0014245
                     60,                0.87692,                 0.7361,                 1.2884,                0.85438,                0.68421,                0.74671,                0.45764,                  1.801,                 1.4569,                  2.961,              0.0014067,              0.0014067,              0.0014067
                     61,                0.94034,                0.76581,                 1.3285,                0.92147,                0.61838,                0.73629,                0.45253,                 1.9446,                 1.4647,                 3.0115,              0.0013889,              0.0013889,              0.0013889
                     62,                0.90336,                0.71839,                 1.2974,                0.90484,                0.63158,                 0.7084,                0.42458,                 1.7998,                 1.5084,                 3.0243,              0.0013708,              0.0013708,              0.0013708
                     63,                0.89428,                0.74626,                 1.2637,                      1,                0.51496,                0.67494,                0.43429,                 1.9616,                 1.6567,                 3.1106,              0.0013527,              0.0013527,              0.0013527
                     64,                0.93536,                0.72823,                 1.2899,                0.98293,                0.57895,                0.71579,                0.42846,                 1.9764,                 1.4506,                 2.8643,              0.0013344,              0.0013344,              0.0013344
                     65,                0.94244,                0.77133,                 1.3042,                0.89279,                0.73684,                 0.7463,                0.48697,                 1.8799,                 1.3705,                 2.8878,              0.0013159,              0.0013159,              0.0013159
                     66,                0.91271,                 0.7485,                  1.275,                0.81203,                0.68223,                0.72875,                0.46147,                 1.7605,                 1.4655,                 2.8631,              0.0012974,              0.0012974,              0.0012974
                     67,                0.90215,                0.67318,                 1.2979,                 0.9878,                0.63158,                0.73118,                 0.4942,                 1.9866,                 1.4901,                 2.9828,              0.0012787,              0.0012787,              0.0012787
                     68,                0.94213,                0.69696,                 1.2662,                 0.8374,                0.78947,                0.80392,                0.51902,                 1.8158,                 1.6361,                 3.2007,                0.00126,                0.00126,                0.00126
                     69,                0.91149,                0.67045,                 1.2697,                0.87422,                0.73192,                0.77388,                0.49243,                 1.8503,                  1.287,                 2.8483,              0.0012411,              0.0012411,              0.0012411
                     70,                0.89069,                0.69037,                 1.2384,                0.96001,                0.63158,                0.74941,                0.49579,                 1.6356,                 1.3309,                 2.6191,              0.0012222,              0.0012222,              0.0012222
                     71,                0.88766,                 0.6836,                  1.226,                      1,                0.62474,                 0.7456,                0.47747,                 1.9466,                 1.3391,                 3.1624,              0.0012031,              0.0012031,              0.0012031
                     72,                0.85785,                0.61985,                  1.266,                 0.9068,                0.68421,                0.79191,                0.50819,                 1.9221,                 1.2196,                 2.9684,               0.001184,               0.001184,               0.001184
                     73,                0.88335,                0.62139,                  1.251,                      1,                0.67302,                0.80377,                0.50396,                 1.7641,                 1.2778,                 2.9408,              0.0011649,              0.0011649,              0.0011649
                     74,                0.87799,                0.62487,                 1.2505,                0.69473,                0.68421,                0.70891,                0.46247,                 1.8867,                 1.2822,                 2.8818,              0.0011456,              0.0011456,              0.0011456
                     75,                0.82334,                0.56514,                 1.2411,                0.93602,                0.68421,                0.78382,                0.52268,                 1.8861,                 1.1617,                 2.8857,              0.0011264,              0.0011264,              0.0011264
                     76,                0.82682,                0.62568,                 1.2512,                0.86329,                0.68421,                0.75433,                0.47958,                 1.9587,                 1.2714,                 3.0627,               0.001107,               0.001107,               0.001107
                     77,                0.86722,                0.59206,                 1.2217,                0.86421,                0.67062,                 0.7451,                0.47752,                  1.898,                 1.1961,                 2.8422,              0.0010877,              0.0010877,              0.0010877
                     78,                 0.8053,                0.55338,                 1.2159,                0.80214,                0.64061,                0.77044,                0.49752,                 1.6854,                 1.4719,                 2.7287,              0.0010683,              0.0010683,              0.0010683
                     79,                0.81946,                0.62662,                 1.2001,                0.98905,                0.73684,                 0.7934,                0.49403,                 1.8771,                 1.2272,                 3.2671,              0.0010489,              0.0010489,              0.0010489
                     80,                0.82488,                0.57259,                 1.1931,                0.93782,                0.79412,                0.84494,                0.52372,                 1.7004,                  1.246,                 2.9714,              0.0010294,              0.0010294,              0.0010294
                     81,                0.78585,                0.56462,                 1.1867,                      1,                0.57856,                0.73895,                 0.4703,                  1.853,                 1.4655,                 2.7257,                0.00101,                0.00101,                0.00101
                     82,                0.83372,                0.57705,                 1.2085,                0.94948,                0.68421,                0.78449,                0.48281,                 2.0642,                 1.0716,                 3.2602,             0.00099056,             0.00099056,             0.00099056
                     83,                0.82068,                0.55645,                 1.2152,                      1,                0.77586,                0.84983,                0.51387,                 1.8254,                 1.3277,                 2.9233,             0.00097113,             0.00097113,             0.00097113
                     84,                0.78739,                0.51679,                 1.2319,                      1,                0.57825,                0.72661,                0.48654,                 1.7668,                  1.536,                 2.7334,             0.00095172,             0.00095172,             0.00095172
                     85,                0.76597,                0.50648,                 1.1569,                      1,                0.59332,                0.69917,                0.46506,                 1.8507,                 1.5494,                 2.9044,             0.00093233,             0.00093233,             0.00093233
                     86,                0.79676,                0.49355,                 1.1424,                0.87181,                 0.7167,                0.79664,                0.52309,                 1.8479,                 1.2736,                 2.7513,             0.00091296,             0.00091296,             0.00091296
                     87,                0.78512,                 0.5229,                 1.1436,                 0.9033,                0.63158,                 0.7236,                0.48434,                 1.8934,                 1.4181,                 2.8929,             0.00089364,             0.00089364,             0.00089364
                     88,                0.78346,                0.49526,                   1.16,                0.98408,                0.68421,                0.78149,                0.52621,                 1.6747,                 1.1697,                 2.8042,             0.00087436,             0.00087436,             0.00087436
                     89,                0.78046,                0.49212,                  1.142,                0.92819,                0.68053,                0.78879,                0.55602,                 1.7949,                 1.1785,                 2.9453,             0.00085513,             0.00085513,             0.00085513
                     90,                0.78165,                0.50579,                 1.1298,                0.96219,                0.52632,                0.72158,                0.49366,                  1.947,                 1.3414,                 3.0721,             0.00083596,             0.00083596,             0.00083596
                     91,                0.74538,                0.46614,                 1.1467,                0.61785,                0.78947,                0.74069,                0.49758,                 1.8832,                 1.0614,                 2.9097,             0.00081686,             0.00081686,             0.00081686
                     92,                0.77509,                0.50728,                 1.1661,                0.92263,                0.68421,                 0.8264,                0.56433,                 1.7165,                0.93574,                 2.8973,             0.00079783,             0.00079783,             0.00079783
                     93,                0.75682,                0.45438,                 1.1507,                0.90694,                0.78947,                0.84656,                0.54502,                  1.822,                0.87097,                 2.9022,             0.00077889,             0.00077889,             0.00077889
                     94,                0.75654,                0.46886,                 1.1091,                0.92705,                0.66965,                0.81049,                0.51894,                 1.7696,                  1.038,                 2.9341,             0.00076003,             0.00076003,             0.00076003
                     95,                0.75301,                 0.4286,                  1.168,                0.91486,                0.73684,                0.78493,                0.51132,                 1.8493,                 1.1064,                  2.957,             0.00074127,             0.00074127,             0.00074127
                     96,                0.73145,                0.43308,                 1.1176,                0.92749,                0.73684,                0.82209,                 0.5334,                 1.7354,                 1.2216,                 2.9032,             0.00072262,             0.00072262,             0.00072262
                     97,                 0.7154,                0.43481,                 1.1246,                 0.7418,                0.73684,                0.80851,                0.51326,                 1.8631,                 1.2091,                 2.9786,             0.00070407,             0.00070407,             0.00070407
                     98,                0.73698,                0.45421,                 1.1223,                      1,                0.67371,                0.81626,                0.52438,                 1.9146,                 1.2945,                 2.9321,             0.00068565,             0.00068565,             0.00068565
                     99,                0.73226,                0.44027,                 1.1233,                0.90221,                0.68421,                0.78219,                0.51758,                 1.9849,                 1.4561,                    3.2,             0.00066734,             0.00066734,             0.00066734
                    100,                0.69752,                0.41569,                  1.099,                0.93229,                0.72531,                0.81255,                0.56169,                 1.8272,                  1.171,                 2.8796,             0.00064917,             0.00064917,             0.00064917
                    101,                0.70606,                0.40886,                 1.0264,                0.89692,                0.63158,                0.74388,                0.55496,                 1.7179,                 1.2205,                 2.9433,             0.00063114,             0.00063114,             0.00063114
                    102,                0.68691,                0.42033,                 1.0827,                0.92485,                0.73684,                0.80473,                0.48696,                 1.7327,                 1.0796,                 3.0299,             0.00061326,             0.00061326,             0.00061326
                    103,                0.68349,                0.39891,                 1.0585,                0.92095,                0.68421,                  0.785,                0.50852,                 1.8459,                 1.0914,                 2.8989,             0.00059553,             0.00059553,             0.00059553
                    104,                0.69588,                0.40501,                 1.0548,                      1,                0.67639,                0.81199,                 0.5409,                 1.8485,                  1.107,                 2.9558,             0.00057795,             0.00057795,             0.00057795
                    105,                0.67656,                0.37989,                 1.0401,                0.98152,                0.68421,                0.81901,                0.54403,                 1.7802,                 1.0985,                 2.8717,             0.00056055,             0.00056055,             0.00056055
                    106,                0.71027,                0.42129,                 1.0353,                0.93302,                0.73336,                0.79754,                0.55035,                 1.6816,                0.98154,                 2.8582,             0.00054332,             0.00054332,             0.00054332
                    107,                0.64094,                0.37938,                 1.0236,                0.85721,                0.78947,                0.82546,                 0.5223,                 1.7964,                0.97646,                 2.9861,             0.00052626,             0.00052626,             0.00052626
                    108,                0.67255,                0.40339,                 1.0538,                0.96143,                0.68421,                0.82497,                0.56611,                 1.7635,                 1.0238,                 2.7101,              0.0005094,              0.0005094,              0.0005094
                    109,                0.65056,                0.38742,                 1.0586,                      1,                0.77781,                0.83495,                0.57293,                  1.812,                  1.143,                 2.8932,             0.00049273,             0.00049273,             0.00049273
                    110,                0.66452,                0.37054,                 1.0236,                0.99177,                0.73684,                0.83176,                0.54173,                   1.84,                0.94561,                 3.0611,             0.00047625,             0.00047625,             0.00047625
                    111,                0.69461,                0.40464,                 1.0635,                0.97635,                0.73684,                0.81274,                 0.5447,                  1.791,                0.92469,                 2.9689,             0.00045999,             0.00045999,             0.00045999
                    112,                0.63495,                0.36104,                0.99198,                 0.9303,                0.78947,                0.84312,                0.54072,                 1.8613,                0.95647,                  2.902,             0.00044393,             0.00044393,             0.00044393
                    113,                0.65791,                0.37274,                 1.0169,                      1,                0.78359,                0.85087,                0.54717,                 1.8828,                0.98733,                 3.0582,             0.00042809,             0.00042809,             0.00042809
                    114,                0.63241,                0.36382,                 1.0103,                0.98271,                0.73684,                0.84647,                 0.5544,                 1.8754,                 1.0755,                 3.1676,             0.00041248,             0.00041248,             0.00041248
                    115,                0.62781,                0.36658,                 1.0092,                      1,                0.78444,                0.84883,                0.57402,                 1.8148,                 1.0676,                 3.0459,              0.0003971,              0.0003971,              0.0003971
                    116,                0.61939,                0.35212,                0.99086,                0.93978,                0.73684,                0.83903,                0.54664,                 1.8564,                 1.0679,                 3.1257,             0.00038195,             0.00038195,             0.00038195
                    117,                0.61068,                0.35055,                0.97838,                0.93221,                0.72444,                0.81989,                 0.5354,                 1.8843,                 1.0309,                 3.1599,             0.00036705,             0.00036705,             0.00036705
                    118,                0.60186,                0.34189,                0.99849,                      1,                0.73357,                0.84809,                0.55237,                  1.799,                0.97159,                 2.9256,             0.00035239,             0.00035239,             0.00035239
                    119,                0.63155,                0.36457,                 1.0179,                0.98786,                0.73684,                0.81536,                0.53343,                 1.8927,                0.96526,                 3.0909,             0.00033799,             0.00033799,             0.00033799
                    120,                0.60236,                0.34614,                0.98939,                0.93291,                0.73211,                0.82741,                0.56316,                 1.6763,                0.92297,                 2.7483,             0.00032384,             0.00032384,             0.00032384
                    121,                0.65018,                0.36524,                0.96952,                0.85654,                0.78947,                0.83462,                0.57331,                 1.7718,                 1.0175,                 2.8804,             0.00030996,             0.00030996,             0.00030996
                    122,                0.57912,                0.32471,                0.98891,                      1,                0.72809,                0.83082,                 0.5763,                 1.7206,                 1.0676,                 2.8803,             0.00029635,             0.00029635,             0.00029635
                    123,                0.59092,                 0.3419,                0.97788,                0.85243,                0.73684,                0.83074,                0.57947,                 1.7147,                 1.1803,                 2.8951,             0.00028302,             0.00028302,             0.00028302
                    124,                0.61647,                 0.3372,                0.95957,                0.94312,                0.73684,                0.83079,                0.56676,                 1.6811,                 1.0769,                 2.9309,             0.00026997,             0.00026997,             0.00026997
                    125,                  0.629,                0.33514,                0.92681,                      1,                  0.735,                0.83874,                0.55956,                 1.6831,                 1.0044,                 2.9637,              0.0002572,              0.0002572,              0.0002572
                    126,                0.60495,                0.33139,                0.93749,                0.92985,                0.78947,                0.84511,                0.58593,                 1.7461,                 1.0482,                 2.9681,             0.00024472,             0.00024472,             0.00024472
                    127,                0.60774,                0.34425,                0.94033,                0.93126,                0.78947,                0.85561,                0.59375,                 1.8114,                 1.0979,                 3.0197,             0.00023254,             0.00023254,             0.00023254
                    128,                0.58195,                0.32516,                0.96497,                0.93738,                  0.788,                0.85342,                0.59361,                 1.7954,                 1.0581,                 2.9536,             0.00022065,             0.00022065,             0.00022065
                    129,                0.61658,                 0.3307,                0.92902,                0.91555,                0.78947,                0.86004,                0.59573,                 1.7692,                 1.0879,                 2.9941,             0.00020907,             0.00020907,             0.00020907
                    130,                0.60098,                0.33258,                 0.9394,                0.88008,                0.84211,                0.85796,                0.58554,                 1.8107,                 1.0583,                 3.0113,              0.0001978,              0.0001978,              0.0001978
                    131,                0.61225,                0.32911,                0.95473,                0.83513,                0.73684,                0.84653,                0.58753,                 1.8307,                 1.0888,                 3.0012,             0.00018685,             0.00018685,             0.00018685
                    132,                0.56424,                0.30685,                0.94186,                      1,                0.73459,                 0.8507,                0.57603,                 1.8183,                 1.0522,                 3.0837,              0.0001762,              0.0001762,              0.0001762
                    133,                 0.5706,                0.34101,                0.96015,                      1,                 0.7695,                0.84724,                0.55964,                 1.8352,                 0.9321,                 3.1009,             0.00016589,             0.00016589,             0.00016589
                    134,                0.56571,                0.32135,                0.95297,                      1,                0.68367,                0.84207,                0.57751,                 1.8243,                 1.1022,                 2.9651,             0.00015589,             0.00015589,             0.00015589
                    135,                0.55323,                0.31377,                0.92565,                0.93659,                0.77803,                0.84326,                0.58775,                 1.7562,                0.99656,                 2.9163,             0.00014623,             0.00014623,             0.00014623
                    136,                0.54434,                0.29846,                  0.939,                0.92589,                0.78947,                 0.8489,                 0.5959,                 1.7107,                 0.9081,                 2.9093,              0.0001369,              0.0001369,              0.0001369
                    137,                0.53771,                0.30009,                0.92869,                      1,                0.78828,                0.86076,                 0.6039,                 1.7266,                0.99349,                 2.9221,              0.0001279,              0.0001279,              0.0001279
                    138,                0.58047,                0.30973,                 0.9169,                0.92942,                0.78947,                0.86025,                0.59536,                 1.7823,                0.99347,                 3.0314,             0.00011925,             0.00011925,             0.00011925
                    139,                0.57891,                0.30673,                0.91417,                      1,                 0.7801,                0.86148,                0.58139,                 1.7591,                0.95817,                 3.0078,             0.00011094,             0.00011094,             0.00011094
                    140,                 0.5533,                0.29724,                0.93571,                0.88039,                0.78947,                0.86052,                0.59718,                  1.747,                0.94087,                 2.9934,             0.00010297,             0.00010297,             0.00010297
                    141,                0.55665,                0.29526,                0.92236,                0.93618,                0.77283,                0.86474,                0.59803,                 1.7536,                 1.0316,                 3.0562,             9.5359e-05,             9.5359e-05,             9.5359e-05
                    142,                0.59839,                0.31588,                0.92068,                0.97106,                0.73684,                0.86075,                0.59417,                 1.7796,                 1.0463,                 3.1011,             8.8097e-05,             8.8097e-05,             8.8097e-05
                    143,                0.56224,                0.31073,                0.92774,                0.93693,                0.78223,                0.85479,                0.58021,                 1.7677,                0.91126,                 3.1301,             8.1191e-05,             8.1191e-05,             8.1191e-05
                    144,                0.56779,                0.30882,                0.94818,                 0.9238,                0.78947,                0.85479,                0.57651,                 1.7502,                0.92257,                 3.0663,             7.4642e-05,             7.4642e-05,             7.4642e-05
                    145,                0.56179,                0.30059,                0.94677,                      1,                 0.7764,                0.85714,                0.58051,                 1.7341,                0.89786,                  3.014,             6.8454e-05,             6.8454e-05,             6.8454e-05
                    146,                 0.5553,                0.29665,                0.91851,                      1,                0.78726,                0.86338,                0.58722,                 1.7401,                0.91123,                 3.0147,             6.2629e-05,             6.2629e-05,             6.2629e-05
                    147,                0.51397,                0.29508,                 0.9243,                      1,                0.78359,                0.86586,                0.58506,                 1.7688,                0.94861,                 3.0823,             5.7169e-05,             5.7169e-05,             5.7169e-05
                    148,                0.57393,                0.31027,                0.89396,                      1,                0.78469,                0.86338,                0.60321,                 1.7646,                0.95546,                 3.0352,             5.2077e-05,             5.2077e-05,             5.2077e-05
                    149,                0.53512,                 0.2937,                 0.9139,                0.99601,                0.78947,                 0.8644,                0.60085,                 1.7512,                0.96548,                 3.0763,             4.7354e-05,             4.7354e-05,             4.7354e-05
                    150,                0.60457,                0.31899,                0.91954,                0.99703,                0.78947,                 0.8644,                 0.5942,                 1.7712,                 1.0053,                 3.0752,             4.3002e-05,             4.3002e-05,             4.3002e-05
                    151,                0.54479,                0.29481,                0.92224,                0.98813,                0.78947,                0.86266,                 0.5798,                 1.7663,                0.94407,                 3.1248,             3.9023e-05,             3.9023e-05,             3.9023e-05
                    152,                0.54445,                0.30197,                  0.927,                0.99305,                0.78947,                0.86774,                0.58305,                 1.7773,                0.98147,                 3.1128,             3.5418e-05,             3.5418e-05,             3.5418e-05
                    153,                0.56048,                0.29758,                0.90474,                0.97968,                0.78947,                0.86774,                0.59419,                  1.772,                 1.0041,                 3.1018,             3.2189e-05,             3.2189e-05,             3.2189e-05
                    154,                0.56204,                0.30208,                0.90687,                0.99077,                0.78947,                0.86474,                0.59271,                 1.7703,                0.95626,                 3.1013,             2.9336e-05,             2.9336e-05,             2.9336e-05
